,Unnamed: 0,Unnamed: 0.1,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
3989,3989,3989,HHS Region 5,2 wk ahead,Bin,percent,2.8,2.9,0.028994403094219082
3990,3990,3990,HHS Region 5,2 wk ahead,Bin,percent,2.9,3.0,0.03099387919664331
3991,3991,3991,HHS Region 5,2 wk ahead,Bin,percent,3.0,3.1,0.016997546479673747
3992,3992,3992,HHS Region 5,2 wk ahead,Bin,percent,3.1,3.2,0.019996760633310084
3993,3993,3993,HHS Region 5,2 wk ahead,Bin,percent,3.2,3.3,0.008999642069976851
3994,3994,3994,HHS Region 5,2 wk ahead,Bin,percent,3.3,3.4,0.007000165967552631
3995,3995,3995,HHS Region 5,2 wk ahead,Bin,percent,3.4,3.5,0.0010017376602799604
3996,3996,3996,HHS Region 5,2 wk ahead,Bin,percent,3.5,3.6,0.0010017376602799604
3997,3997,3997,HHS Region 5,2 wk ahead,Bin,percent,3.6,3.7,0.0030012137627041845
3998,3998,3998,HHS Region 5,2 wk ahead,Bin,percent,3.7,3.8,0.0010017376602799604
3999,3999,3999,HHS Region 5,2 wk ahead,Bin,percent,3.8,3.9,1.9996090678489653e-06
4000,4000,4000,HHS Region 5,2 wk ahead,Bin,percent,3.9,4.0,1.9996090678489653e-06
4001,4001,4001,HHS Region 5,2 wk ahead,Bin,percent,4.0,4.1,1.9996090678489653e-06
4002,4002,4002,HHS Region 5,2 wk ahead,Bin,percent,4.1,4.2,1.9996090678489653e-06
4003,4003,4003,HHS Region 5,2 wk ahead,Bin,percent,4.2,4.3,1.9996090678489653e-06
4004,4004,4004,HHS Region 5,2 wk ahead,Bin,percent,4.3,4.4,1.9996090678489653e-06
4005,4005,4005,HHS Region 5,2 wk ahead,Bin,percent,4.4,4.5,1.9996090678489653e-06
4006,4006,4006,HHS Region 5,2 wk ahead,Bin,percent,4.5,4.6,1.9996090678489653e-06
4007,4007,4007,HHS Region 5,2 wk ahead,Bin,percent,4.6,4.7,1.9996090678489653e-06
4008,4008,4008,HHS Region 5,2 wk ahead,Bin,percent,4.7,4.8,1.9996090678489653e-06
4009,4009,4009,HHS Region 5,2 wk ahead,Bin,percent,4.8,4.9,1.9996090678489653e-06
4010,4010,4010,HHS Region 5,2 wk ahead,Bin,percent,4.9,5.0,1.9996090678489653e-06
4011,4011,4011,HHS Region 5,2 wk ahead,Bin,percent,5.0,5.1,1.9996090678489653e-06
4012,4012,4012,HHS Region 5,2 wk ahead,Bin,percent,5.1,5.2,1.9996090678489653e-06
4013,4013,4013,HHS Region 5,2 wk ahead,Bin,percent,5.2,5.3,1.9996090678489653e-06
4014,4014,4014,HHS Region 5,2 wk ahead,Bin,percent,5.3,5.4,1.9996090678489653e-06
4015,4015,4015,HHS Region 5,2 wk ahead,Bin,percent,5.4,5.5,1.9996090678489653e-06
4016,4016,4016,HHS Region 5,2 wk ahead,Bin,percent,5.5,5.6,1.9996090678489653e-06
4017,4017,4017,HHS Region 5,2 wk ahead,Bin,percent,5.6,5.7,1.9996090678489653e-06
4018,4018,4018,HHS Region 5,2 wk ahead,Bin,percent,5.7,5.8,1.9996090678489653e-06
4019,4019,4019,HHS Region 5,2 wk ahead,Bin,percent,5.8,5.9,1.9996090678489653e-06
4020,4020,4020,HHS Region 5,2 wk ahead,Bin,percent,5.9,6.0,1.9996090678489653e-06
4021,4021,4021,HHS Region 5,2 wk ahead,Bin,percent,6.0,6.1,1.9996090678489653e-06
4022,4022,4022,HHS Region 5,2 wk ahead,Bin,percent,6.1,6.2,1.9996090678489653e-06
4023,4023,4023,HHS Region 5,2 wk ahead,Bin,percent,6.2,6.3,1.9996090678489653e-06
4024,4024,4024,HHS Region 5,2 wk ahead,Bin,percent,6.3,6.4,1.9996090678489653e-06
4025,4025,4025,HHS Region 5,2 wk ahead,Bin,percent,6.4,6.5,1.9996090678489653e-06
4026,4026,4026,HHS Region 5,2 wk ahead,Bin,percent,6.5,6.6,1.9996090678489653e-06
4027,4027,4027,HHS Region 5,2 wk ahead,Bin,percent,6.6,6.7,1.9996090678489653e-06
4028,4028,4028,HHS Region 5,2 wk ahead,Bin,percent,6.7,6.8,1.9996090678489653e-06
4029,4029,4029,HHS Region 5,2 wk ahead,Bin,percent,6.8,6.9,1.9996090678489653e-06
4030,4030,4030,HHS Region 5,2 wk ahead,Bin,percent,6.9,7.0,1.9996090678489653e-06
4031,4031,4031,HHS Region 5,2 wk ahead,Bin,percent,7.0,7.1,1.9996090678489653e-06
4032,4032,4032,HHS Region 5,2 wk ahead,Bin,percent,7.1,7.2,1.9996090678489653e-06
4033,4033,4033,HHS Region 5,2 wk ahead,Bin,percent,7.2,7.3,1.9996090678489653e-06
4034,4034,4034,HHS Region 5,2 wk ahead,Bin,percent,7.3,7.4,1.9996090678489653e-06
4035,4035,4035,HHS Region 5,2 wk ahead,Bin,percent,7.4,7.5,1.9996090678489653e-06
4036,4036,4036,HHS Region 5,2 wk ahead,Bin,percent,7.5,7.6,1.9996090678489653e-06
4037,4037,4037,HHS Region 5,2 wk ahead,Bin,percent,7.6,7.7,1.9996090678489653e-06
4038,4038,4038,HHS Region 5,2 wk ahead,Bin,percent,7.7,7.8,1.9996090678489653e-06
4039,4039,4039,HHS Region 5,2 wk ahead,Bin,percent,7.8,7.9,1.9996090678489653e-06
4040,4040,4040,HHS Region 5,2 wk ahead,Bin,percent,7.9,8.0,1.9996090678489653e-06
4041,4041,4041,HHS Region 5,2 wk ahead,Bin,percent,8.0,8.1,1.9996090678489653e-06
4042,4042,4042,HHS Region 5,2 wk ahead,Bin,percent,8.1,8.2,1.9996090678489653e-06
4043,4043,4043,HHS Region 5,2 wk ahead,Bin,percent,8.2,8.3,1.9996090678489653e-06
4044,4044,4044,HHS Region 5,2 wk ahead,Bin,percent,8.3,8.4,1.9996090678489653e-06
4045,4045,4045,HHS Region 5,2 wk ahead,Bin,percent,8.4,8.5,1.9996090678489653e-06
4046,4046,4046,HHS Region 5,2 wk ahead,Bin,percent,8.5,8.6,1.9996090678489653e-06
4047,4047,4047,HHS Region 5,2 wk ahead,Bin,percent,8.6,8.7,1.9996090678489653e-06
4048,4048,4048,HHS Region 5,2 wk ahead,Bin,percent,8.7,8.8,1.9996090678489653e-06
4049,4049,4049,HHS Region 5,2 wk ahead,Bin,percent,8.8,8.9,1.9996090678489653e-06
4050,4050,4050,HHS Region 5,2 wk ahead,Bin,percent,8.9,9.0,1.9996090678489653e-06
4051,4051,4051,HHS Region 5,2 wk ahead,Bin,percent,9.0,9.1,1.9996090678489653e-06
4052,4052,4052,HHS Region 5,2 wk ahead,Bin,percent,9.1,9.2,1.9996090678489653e-06
4053,4053,4053,HHS Region 5,2 wk ahead,Bin,percent,9.2,9.3,1.9996090678489653e-06
4054,4054,4054,HHS Region 5,2 wk ahead,Bin,percent,9.3,9.4,1.9996090678489653e-06
4055,4055,4055,HHS Region 5,2 wk ahead,Bin,percent,9.4,9.5,1.9996090678489653e-06
4056,4056,4056,HHS Region 5,2 wk ahead,Bin,percent,9.5,9.6,1.9996090678489653e-06
4057,4057,4057,HHS Region 5,2 wk ahead,Bin,percent,9.6,9.7,1.9996090678489653e-06
4058,4058,4058,HHS Region 5,2 wk ahead,Bin,percent,9.7,9.8,1.9996090678489653e-06
4059,4059,4059,HHS Region 5,2 wk ahead,Bin,percent,9.8,9.9,1.9996090678489653e-06
4060,4060,4060,HHS Region 5,2 wk ahead,Bin,percent,9.9,10.0,1.9996090678489653e-06
4061,4061,4061,HHS Region 5,2 wk ahead,Bin,percent,10.0,10.1,1.9996090678489653e-06
4062,4062,4062,HHS Region 5,2 wk ahead,Bin,percent,10.1,10.2,1.9996090678489653e-06
4063,4063,4063,HHS Region 5,2 wk ahead,Bin,percent,10.2,10.3,1.9996090678489653e-06
4064,4064,4064,HHS Region 5,2 wk ahead,Bin,percent,10.3,10.4,1.9996090678489653e-06
4065,4065,4065,HHS Region 5,2 wk ahead,Bin,percent,10.4,10.5,1.9996090678489653e-06
4066,4066,4066,HHS Region 5,2 wk ahead,Bin,percent,10.5,10.6,1.9996090678489653e-06
4067,4067,4067,HHS Region 5,2 wk ahead,Bin,percent,10.6,10.7,1.9996090678489653e-06
4068,4068,4068,HHS Region 5,2 wk ahead,Bin,percent,10.7,10.8,1.9996090678489653e-06
4069,4069,4069,HHS Region 5,2 wk ahead,Bin,percent,10.8,10.9,1.9996090678489653e-06
4070,4070,4070,HHS Region 5,2 wk ahead,Bin,percent,10.9,11.0,1.9996090678489653e-06
4071,4071,4071,HHS Region 5,2 wk ahead,Bin,percent,11.0,11.1,1.9996090678489653e-06
4072,4072,4072,HHS Region 5,2 wk ahead,Bin,percent,11.1,11.2,1.9996090678489653e-06
4073,4073,4073,HHS Region 5,2 wk ahead,Bin,percent,11.2,11.3,1.9996090678489653e-06
4074,4074,4074,HHS Region 5,2 wk ahead,Bin,percent,11.3,11.4,1.9996090678489653e-06
4075,4075,4075,HHS Region 5,2 wk ahead,Bin,percent,11.4,11.5,1.9996090678489653e-06
4076,4076,4076,HHS Region 5,2 wk ahead,Bin,percent,11.5,11.6,1.9996090678489653e-06
4077,4077,4077,HHS Region 5,2 wk ahead,Bin,percent,11.6,11.7,1.9996090678489653e-06
4078,4078,4078,HHS Region 5,2 wk ahead,Bin,percent,11.7,11.8,1.9996090678489653e-06
4079,4079,4079,HHS Region 5,2 wk ahead,Bin,percent,11.8,11.9,1.9996090678489653e-06
4080,4080,4080,HHS Region 5,2 wk ahead,Bin,percent,11.9,12.0,1.9996090678489653e-06
4081,4081,4081,HHS Region 5,2 wk ahead,Bin,percent,12.0,12.1,1.9996090678489653e-06
4082,4082,4082,HHS Region 5,2 wk ahead,Bin,percent,12.1,12.2,1.9996090678489653e-06
4083,4083,4083,HHS Region 5,2 wk ahead,Bin,percent,12.2,12.3,1.9996090678489653e-06
4084,4084,4084,HHS Region 5,2 wk ahead,Bin,percent,12.3,12.4,1.9996090678489653e-06
4085,4085,4085,HHS Region 5,2 wk ahead,Bin,percent,12.4,12.5,1.9996090678489653e-06
4086,4086,4086,HHS Region 5,2 wk ahead,Bin,percent,12.5,12.6,1.9996090678489653e-06
4087,4087,4087,HHS Region 5,2 wk ahead,Bin,percent,12.6,12.7,1.9996090678489653e-06
4088,4088,4088,HHS Region 5,2 wk ahead,Bin,percent,12.7,12.8,1.9996090678489653e-06
4089,4089,4089,HHS Region 5,2 wk ahead,Bin,percent,12.8,12.9,1.9996090678489653e-06
4090,4090,4090,HHS Region 5,2 wk ahead,Bin,percent,12.9,13.0,1.9996090678489653e-06
4091,4091,4091,HHS Region 5,2 wk ahead,Bin,percent,13.0,100,1.9996090678489653e-06
4092,4092,4092,HHS Region 5,3 wk ahead,Point,percent,,,5.172630924175463
4093,4093,4093,HHS Region 5,3 wk ahead,Bin,percent,0.0,0.1,1.9996090678489653e-06
4094,4094,4094,HHS Region 5,3 wk ahead,Bin,percent,0.1,0.2,0.0020014757114920722
4095,4095,4095,HHS Region 5,3 wk ahead,Bin,percent,0.2,0.3,0.0020014757114920722
4096,4096,4096,HHS Region 5,3 wk ahead,Bin,percent,0.3,0.4,0.005000689865128407
4097,4097,4097,HHS Region 5,3 wk ahead,Bin,percent,0.4,0.5,0.005000689865128407
4098,4098,4098,HHS Region 5,3 wk ahead,Bin,percent,0.5,0.6,0.007999904018764742
4099,4099,4099,HHS Region 5,3 wk ahead,Bin,percent,0.6,0.7,0.017997284530885862
4100,4100,4100,HHS Region 5,3 wk ahead,Bin,percent,0.7,0.8,0.02399571283815853
4101,4101,4101,HHS Region 5,3 wk ahead,Bin,percent,0.8,0.9,0.019996760633310084
4102,4102,4102,HHS Region 5,3 wk ahead,Bin,percent,0.9,1.0,0.01599780842846164
4103,4103,4103,HHS Region 5,3 wk ahead,Bin,percent,1.0,1.1,0.01499807037724952
4104,4104,4104,HHS Region 5,3 wk ahead,Bin,percent,1.1,1.2,0.01499807037724952
4105,4105,4105,HHS Region 5,3 wk ahead,Bin,percent,1.2,1.3,0.025995188940582753
4106,4106,4106,HHS Region 5,3 wk ahead,Bin,percent,1.3,1.4,0.02399571283815853
4107,4107,4107,HHS Region 5,3 wk ahead,Bin,percent,1.4,1.5,0.018997022582097973
4108,4108,4108,HHS Region 5,3 wk ahead,Bin,percent,1.5,1.6,0.019996760633310084
4109,4109,4109,HHS Region 5,3 wk ahead,Bin,percent,1.6,1.7,0.025995188940582753
4110,4110,4110,HHS Region 5,3 wk ahead,Bin,percent,1.7,1.8,0.020996498684522195
4111,4111,4111,HHS Region 5,3 wk ahead,Bin,percent,1.8,1.9,0.024995450889370642
4112,4112,4112,HHS Region 5,3 wk ahead,Bin,percent,1.9,2.0,0.021996236735734313
4113,4113,4113,HHS Region 5,3 wk ahead,Bin,percent,2.0,2.1,0.021996236735734313
4114,4114,4114,HHS Region 5,3 wk ahead,Bin,percent,2.1,2.2,0.020996498684522195
4115,4115,4115,HHS Region 5,3 wk ahead,Bin,percent,2.2,2.3,0.019996760633310084
4116,4116,4116,HHS Region 5,3 wk ahead,Bin,percent,2.3,2.4,0.02399571283815853
4117,4117,4117,HHS Region 5,3 wk ahead,Bin,percent,2.4,2.5,0.02899440309421908
4118,4118,4118,HHS Region 5,3 wk ahead,Bin,percent,2.5,2.6,0.024995450889370642
4119,4119,4119,HHS Region 5,3 wk ahead,Bin,percent,2.6,2.7,0.01499807037724952
4120,4120,4120,HHS Region 5,3 wk ahead,Bin,percent,2.7,2.8,0.017997284530885862
4121,4121,4121,HHS Region 5,3 wk ahead,Bin,percent,2.8,2.9,0.016997546479673747
4122,4122,4122,HHS Region 5,3 wk ahead,Bin,percent,2.9,3.0,0.016997546479673747
4123,4123,4123,HHS Region 5,3 wk ahead,Bin,percent,3.0,3.1,0.021996236735734313
4124,4124,4124,HHS Region 5,3 wk ahead,Bin,percent,3.1,3.2,0.026994926991794864
4125,4125,4125,HHS Region 5,3 wk ahead,Bin,percent,3.2,3.3,0.016997546479673747
4126,4126,4126,HHS Region 5,3 wk ahead,Bin,percent,3.3,3.4,0.010999118172401073
4127,4127,4127,HHS Region 5,3 wk ahead,Bin,percent,3.4,3.5,0.01399833232603741
4128,4128,4128,HHS Region 5,3 wk ahead,Bin,percent,3.5,3.6,0.020996498684522195
4129,4129,4129,HHS Region 5,3 wk ahead,Bin,percent,3.6,3.7,0.019996760633310084
4130,4130,4130,HHS Region 5,3 wk ahead,Bin,percent,3.7,3.8,0.010999118172401073
4131,4131,4131,HHS Region 5,3 wk ahead,Bin,percent,3.8,3.9,0.01499807037724952
4132,4132,4132,HHS Region 5,3 wk ahead,Bin,percent,3.9,4.0,0.007999904018764742
4133,4133,4133,HHS Region 5,3 wk ahead,Bin,percent,4.0,4.1,0.0129985942748253
4134,4134,4134,HHS Region 5,3 wk ahead,Bin,percent,4.1,4.2,0.01499807037724952
4135,4135,4135,HHS Region 5,3 wk ahead,Bin,percent,4.2,4.3,0.009999380121188962
4136,4136,4136,HHS Region 5,3 wk ahead,Bin,percent,4.3,4.4,0.003001213762704184
4137,4137,4137,HHS Region 5,3 wk ahead,Bin,percent,4.4,4.5,0.01399833232603741
4138,4138,4138,HHS Region 5,3 wk ahead,Bin,percent,4.5,4.6,0.009999380121188962
4139,4139,4139,HHS Region 5,3 wk ahead,Bin,percent,4.6,4.7,0.006000427916340521
4140,4140,4140,HHS Region 5,3 wk ahead,Bin,percent,4.7,4.8,0.007999904018764742
4141,4141,4141,HHS Region 5,3 wk ahead,Bin,percent,4.8,4.9,0.006000427916340521
4142,4142,4142,HHS Region 5,3 wk ahead,Bin,percent,4.9,5.0,0.008999642069976851
4143,4143,4143,HHS Region 5,3 wk ahead,Bin,percent,5.0,5.1,0.009999380121188962
4144,4144,4144,HHS Region 5,3 wk ahead,Bin,percent,5.1,5.2,0.006000427916340521
4145,4145,4145,HHS Region 5,3 wk ahead,Bin,percent,5.2,5.3,0.008999642069976851
4146,4146,4146,HHS Region 5,3 wk ahead,Bin,percent,5.3,5.4,0.00700016596755263
4147,4147,4147,HHS Region 5,3 wk ahead,Bin,percent,5.4,5.5,0.007999904018764742
4148,4148,4148,HHS Region 5,3 wk ahead,Bin,percent,5.5,5.6,0.003001213762704184
4149,4149,4149,HHS Region 5,3 wk ahead,Bin,percent,5.6,5.7,0.006000427916340521
4150,4150,4150,HHS Region 5,3 wk ahead,Bin,percent,5.7,5.8,0.006000427916340521
4151,4151,4151,HHS Region 5,3 wk ahead,Bin,percent,5.8,5.9,0.005000689865128407
4152,4152,4152,HHS Region 5,3 wk ahead,Bin,percent,5.9,6.0,0.00700016596755263
4153,4153,4153,HHS Region 5,3 wk ahead,Bin,percent,6.0,6.1,0.007999904018764742
4154,4154,4154,HHS Region 5,3 wk ahead,Bin,percent,6.1,6.2,0.003001213762704184
4155,4155,4155,HHS Region 5,3 wk ahead,Bin,percent,6.2,6.3,0.0020014757114920722
4156,4156,4156,HHS Region 5,3 wk ahead,Bin,percent,6.3,6.4,0.0040009518139162955
4157,4157,4157,HHS Region 5,3 wk ahead,Bin,percent,6.4,6.5,0.0020014757114920722
4158,4158,4158,HHS Region 5,3 wk ahead,Bin,percent,6.5,6.6,0.003001213762704184
4159,4159,4159,HHS Region 5,3 wk ahead,Bin,percent,6.6,6.7,0.003001213762704184
4160,4160,4160,HHS Region 5,3 wk ahead,Bin,percent,6.7,6.8,0.003001213762704184
4161,4161,4161,HHS Region 5,3 wk ahead,Bin,percent,6.8,6.9,0.0040009518139162955
4162,4162,4162,HHS Region 5,3 wk ahead,Bin,percent,6.9,7.0,0.0010017376602799604
4163,4163,4163,HHS Region 5,3 wk ahead,Bin,percent,7.0,7.1,0.003001213762704184
4164,4164,4164,HHS Region 5,3 wk ahead,Bin,percent,7.1,7.2,0.003001213762704184
4165,4165,4165,HHS Region 5,3 wk ahead,Bin,percent,7.2,7.3,0.003001213762704184
4166,4166,4166,HHS Region 5,3 wk ahead,Bin,percent,7.3,7.4,0.005000689865128407
4167,4167,4167,HHS Region 5,3 wk ahead,Bin,percent,7.4,7.5,0.0020014757114920722
4168,4168,4168,HHS Region 5,3 wk ahead,Bin,percent,7.5,7.6,0.003001213762704184
4169,4169,4169,HHS Region 5,3 wk ahead,Bin,percent,7.6,7.7,0.0020014757114920722
4170,4170,4170,HHS Region 5,3 wk ahead,Bin,percent,7.7,7.8,0.0040009518139162955
4171,4171,4171,HHS Region 5,3 wk ahead,Bin,percent,7.8,7.9,0.0020014757114920722
4172,4172,4172,HHS Region 5,3 wk ahead,Bin,percent,7.9,8.0,0.0010017376602799604
4173,4173,4173,HHS Region 5,3 wk ahead,Bin,percent,8.0,8.1,0.0010017376602799604
4174,4174,4174,HHS Region 5,3 wk ahead,Bin,percent,8.1,8.2,1.9996090678489653e-06
4175,4175,4175,HHS Region 5,3 wk ahead,Bin,percent,8.2,8.3,0.0020014757114920722
4176,4176,4176,HHS Region 5,3 wk ahead,Bin,percent,8.3,8.4,1.9996090678489653e-06
4177,4177,4177,HHS Region 5,3 wk ahead,Bin,percent,8.4,8.5,0.0020014757114920722
4178,4178,4178,HHS Region 5,3 wk ahead,Bin,percent,8.5,8.6,0.0020014757114920722
4179,4179,4179,HHS Region 5,3 wk ahead,Bin,percent,8.6,8.7,1.9996090678489653e-06
4180,4180,4180,HHS Region 5,3 wk ahead,Bin,percent,8.7,8.8,0.0020014757114920722
4181,4181,4181,HHS Region 5,3 wk ahead,Bin,percent,8.8,8.9,0.0020014757114920722
4182,4182,4182,HHS Region 5,3 wk ahead,Bin,percent,8.9,9.0,1.9996090678489653e-06
4183,4183,4183,HHS Region 5,3 wk ahead,Bin,percent,9.0,9.1,0.0020014757114920722
4184,4184,4184,HHS Region 5,3 wk ahead,Bin,percent,9.1,9.2,0.003001213762704184
4185,4185,4185,HHS Region 5,3 wk ahead,Bin,percent,9.2,9.3,0.0020014757114920722
4186,4186,4186,HHS Region 5,3 wk ahead,Bin,percent,9.3,9.4,0.003001213762704184
4187,4187,4187,HHS Region 5,3 wk ahead,Bin,percent,9.4,9.5,0.0010017376602799604
4188,4188,4188,HHS Region 5,3 wk ahead,Bin,percent,9.5,9.6,0.0020014757114920722
4189,4189,4189,HHS Region 5,3 wk ahead,Bin,percent,9.6,9.7,0.0010017376602799604
4190,4190,4190,HHS Region 5,3 wk ahead,Bin,percent,9.7,9.8,0.0010017376602799604
4191,4191,4191,HHS Region 5,3 wk ahead,Bin,percent,9.8,9.9,1.9996090678489653e-06
4192,4192,4192,HHS Region 5,3 wk ahead,Bin,percent,9.9,10.0,1.9996090678489653e-06
4193,4193,4193,HHS Region 5,3 wk ahead,Bin,percent,10.0,10.1,1.9996090678489653e-06
4194,4194,4194,HHS Region 5,3 wk ahead,Bin,percent,10.1,10.2,0.0010017376602799604
4195,4195,4195,HHS Region 5,3 wk ahead,Bin,percent,10.2,10.3,0.0040009518139162955
4196,4196,4196,HHS Region 5,3 wk ahead,Bin,percent,10.3,10.4,0.0010017376602799604
4197,4197,4197,HHS Region 5,3 wk ahead,Bin,percent,10.4,10.5,0.0010017376602799604
4198,4198,4198,HHS Region 5,3 wk ahead,Bin,percent,10.5,10.6,0.0010017376602799604
4199,4199,4199,HHS Region 5,3 wk ahead,Bin,percent,10.6,10.7,1.9996090678489653e-06
4200,4200,4200,HHS Region 5,3 wk ahead,Bin,percent,10.7,10.8,0.0020014757114920722
4201,4201,4201,HHS Region 5,3 wk ahead,Bin,percent,10.8,10.9,0.0010017376602799604
4202,4202,4202,HHS Region 5,3 wk ahead,Bin,percent,10.9,11.0,1.9996090678489653e-06
4203,4203,4203,HHS Region 5,3 wk ahead,Bin,percent,11.0,11.1,0.0010017376602799604
4204,4204,4204,HHS Region 5,3 wk ahead,Bin,percent,11.1,11.2,0.0020014757114920722
4205,4205,4205,HHS Region 5,3 wk ahead,Bin,percent,11.2,11.3,0.005000689865128407
4206,4206,4206,HHS Region 5,3 wk ahead,Bin,percent,11.3,11.4,0.0020014757114920722
4207,4207,4207,HHS Region 5,3 wk ahead,Bin,percent,11.4,11.5,0.003001213762704184
4208,4208,4208,HHS Region 5,3 wk ahead,Bin,percent,11.5,11.6,1.9996090678489653e-06
4209,4209,4209,HHS Region 5,3 wk ahead,Bin,percent,11.6,11.7,1.9996090678489653e-06
4210,4210,4210,HHS Region 5,3 wk ahead,Bin,percent,11.7,11.8,1.9996090678489653e-06
4211,4211,4211,HHS Region 5,3 wk ahead,Bin,percent,11.8,11.9,0.0010017376602799604
4212,4212,4212,HHS Region 5,3 wk ahead,Bin,percent,11.9,12.0,0.0010017376602799604
4213,4213,4213,HHS Region 5,3 wk ahead,Bin,percent,12.0,12.1,1.9996090678489653e-06
4214,4214,4214,HHS Region 5,3 wk ahead,Bin,percent,12.1,12.2,1.9996090678489653e-06
4215,4215,4215,HHS Region 5,3 wk ahead,Bin,percent,12.2,12.3,0.0020014757114920722
4216,4216,4216,HHS Region 5,3 wk ahead,Bin,percent,12.3,12.4,1.9996090678489653e-06
4217,4217,4217,HHS Region 5,3 wk ahead,Bin,percent,12.4,12.5,0.0010017376602799604
4218,4218,4218,HHS Region 5,3 wk ahead,Bin,percent,12.5,12.6,1.9996090678489653e-06
4219,4219,4219,HHS Region 5,3 wk ahead,Bin,percent,12.6,12.7,0.0010017376602799604
4220,4220,4220,HHS Region 5,3 wk ahead,Bin,percent,12.7,12.8,0.0010017376602799604
4221,4221,4221,HHS Region 5,3 wk ahead,Bin,percent,12.8,12.9,1.9996090678489653e-06
4222,4222,4222,HHS Region 5,3 wk ahead,Bin,percent,12.9,13.0,1.9996090678489653e-06
4223,4223,4223,HHS Region 5,3 wk ahead,Bin,percent,13.0,100,0.03399309335027965
4224,4224,4224,HHS Region 5,4 wk ahead,Point,percent,,,4.835879642229021
4225,4225,4225,HHS Region 5,4 wk ahead,Bin,percent,0.0,0.1,1.9996090678489653e-06
4226,4226,4226,HHS Region 5,4 wk ahead,Bin,percent,0.1,0.2,1.9996090678489653e-06
4227,4227,4227,HHS Region 5,4 wk ahead,Bin,percent,0.2,0.3,1.9996090678489653e-06
4228,4228,4228,HHS Region 5,4 wk ahead,Bin,percent,0.3,0.4,1.9996090678489653e-06
4229,4229,4229,HHS Region 5,4 wk ahead,Bin,percent,0.4,0.5,1.9996090678489653e-06
4230,4230,4230,HHS Region 5,4 wk ahead,Bin,percent,0.5,0.6,1.9996090678489653e-06
4231,4231,4231,HHS Region 5,4 wk ahead,Bin,percent,0.6,0.7,1.9996090678489653e-06
4232,4232,4232,HHS Region 5,4 wk ahead,Bin,percent,0.7,0.8,0.0010017376602799604
4233,4233,4233,HHS Region 5,4 wk ahead,Bin,percent,0.8,0.9,1.9996090678489653e-06
4234,4234,4234,HHS Region 5,4 wk ahead,Bin,percent,0.9,1.0,0.0040009518139162955
4235,4235,4235,HHS Region 5,4 wk ahead,Bin,percent,1.0,1.1,0.0040009518139162955
4236,4236,4236,HHS Region 5,4 wk ahead,Bin,percent,1.1,1.2,0.007999904018764742
4237,4237,4237,HHS Region 5,4 wk ahead,Bin,percent,1.2,1.3,0.013998332326037411
4238,4238,4238,HHS Region 5,4 wk ahead,Bin,percent,1.3,1.4,0.01499807037724952
4239,4239,4239,HHS Region 5,4 wk ahead,Bin,percent,1.4,1.5,0.013998332326037411
4240,4240,4240,HHS Region 5,4 wk ahead,Bin,percent,1.5,1.6,0.029994141145431197
4241,4241,4241,HHS Region 5,4 wk ahead,Bin,percent,1.6,1.7,0.05598733047694611
4242,4242,4242,HHS Region 5,4 wk ahead,Bin,percent,1.7,1.8,0.06398523488664301
4243,4243,4243,HHS Region 5,4 wk ahead,Bin,percent,1.8,1.9,0.059986282681794546
4244,4244,4244,HHS Region 5,4 wk ahead,Bin,percent,1.9,2.0,0.05798680657937033
4245,4245,4245,HHS Region 5,4 wk ahead,Bin,percent,2.0,2.1,0.06098602073300667
4246,4246,4246,HHS Region 5,4 wk ahead,Bin,percent,2.1,2.2,0.06598471098906722
4247,4247,4247,HHS Region 5,4 wk ahead,Bin,percent,2.2,2.3,0.04998890216967343
4248,4248,4248,HHS Region 5,4 wk ahead,Bin,percent,2.3,2.4,0.05798680657937033
4249,4249,4249,HHS Region 5,4 wk ahead,Bin,percent,2.4,2.5,0.059986282681794546
4250,4250,4250,HHS Region 5,4 wk ahead,Bin,percent,2.5,2.6,0.041990997759976556
4251,4251,4251,HHS Region 5,4 wk ahead,Bin,percent,2.6,2.7,0.04898916411846132
4252,4252,4252,HHS Region 5,4 wk ahead,Bin,percent,2.7,2.8,0.0479894260672492
4253,4253,4253,HHS Region 5,4 wk ahead,Bin,percent,2.8,2.9,0.03399309335027965
4254,4254,4254,HHS Region 5,4 wk ahead,Bin,percent,2.9,3.0,0.022995974786946424
4255,4255,4255,HHS Region 5,4 wk ahead,Bin,percent,3.0,3.1,0.032993355299067544
4256,4256,4256,HHS Region 5,4 wk ahead,Bin,percent,3.1,3.2,0.027994665043006975
4257,4257,4257,HHS Region 5,4 wk ahead,Bin,percent,3.2,3.3,0.020996498684522195
4258,4258,4258,HHS Region 5,4 wk ahead,Bin,percent,3.3,3.4,0.008999642069976851
4259,4259,4259,HHS Region 5,4 wk ahead,Bin,percent,3.4,3.5,0.009999380121188962
4260,4260,4260,HHS Region 5,4 wk ahead,Bin,percent,3.5,3.6,0.016997546479673747
4261,4261,4261,HHS Region 5,4 wk ahead,Bin,percent,3.6,3.7,0.009999380121188962
4262,4262,4262,HHS Region 5,4 wk ahead,Bin,percent,3.7,3.8,0.008999642069976851
4263,4263,4263,HHS Region 5,4 wk ahead,Bin,percent,3.8,3.9,0.005000689865128408
4264,4264,4264,HHS Region 5,4 wk ahead,Bin,percent,3.9,4.0,0.007999904018764742
