REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 1,2009,23,1.44933,1.39404,41,,74.0,154,,9,278,83,19942
HHS Regions,Region 2,2009,23,4.96915,6.66277,1567,,1702.0,3103,,124,6496,64,97497
HHS Regions,Region 3,2009,23,2.08278,1.921,295,,497.0,733,,74,1599,156,83238
HHS Regions,Region 4,2009,23,0.846426,1.1651,322,,295.0,430,,55,1102,312,94584
HHS Regions,Region 5,2009,23,1.27441,1.7224700000000002,311,,293.0,540,,48,1192,198,69203
HHS Regions,Region 6,2009,23,1.7393900000000002,1.4913,166,,108.0,203,,25,502,149,33662
HHS Regions,Region 7,2009,23,0.35999000000000003,0.42276400000000003,13,,8.0,16,,2,39,49,9225
HHS Regions,Region 8,2009,23,0.9004190000000001,0.9738979999999999,33,,119.0,144,,1,297,62,30496
HHS Regions,Region 9,2009,23,1.84929,1.5712,266,,155.0,290,,45,756,185,48116
HHS Regions,Region 10,2009,23,1.97453,1.67992,58,,25.0,47,,1,131,38,7798
HHS Regions,Region 1,2009,24,1.8476,1.2897399999999999,58,,72.0,117,,9,256,83,19849
HHS Regions,Region 2,2009,24,5.59377,4.58712,1037,,1211.0,1961,,85,4294,66,93610
HHS Regions,Region 3,2009,24,2.40044,2.36331,327,,652.0,906,,57,1942,150,82173
HHS Regions,Region 4,2009,24,0.932341,1.2074200000000002,370,,277.0,539,,37,1223,314,101290
HHS Regions,Region 5,2009,24,1.25085,1.67308,338,,318.0,483,,48,1187,202,70947
HHS Regions,Region 6,2009,24,0.857874,0.990717,154,,172.0,244,,33,603,140,60865
HHS Regions,Region 7,2009,24,0.19326400000000002,0.291056,10,,4.0,12,,0,26,47,8933
HHS Regions,Region 8,2009,24,1.1712,1.29189,42,,177.0,165,,10,394,62,30498
HHS Regions,Region 9,2009,24,2.36995,1.5835299999999999,243,,177.0,255,,52,727,178,45910
HHS Regions,Region 10,2009,24,1.86155,1.6784700000000001,44,,24.0,58,,2,128,38,7626
HHS Regions,Region 1,2009,25,0.657668,0.807103,34,,48.0,61,,7,150,81,18585
HHS Regions,Region 2,2009,25,4.351030000000001,3.0986700000000003,739,,798.0,1206,,82,2825,67,91168
HHS Regions,Region 3,2009,25,2.0217,2.07692,298,,611.0,680,,57,1646,149,79252
HHS Regions,Region 4,2009,25,1.13435,1.48031,441,,291.0,702,,37,1471,310,99371
HHS Regions,Region 5,2009,25,0.933135,1.26489,275,,230.0,329,,46,880,200,69571
HHS Regions,Region 6,2009,25,0.9025059999999999,0.995843,163,,156.0,204,,40,563,139,56535
HHS Regions,Region 7,2009,25,0.343677,0.475944,20,,9.0,15,,2,46,50,9665
HHS Regions,Region 8,2009,25,0.93271,1.05064,32,,141.0,146,,15,334,65,31790
HHS Regions,Region 9,2009,25,2.1412400000000003,1.54835,236,,177.0,309,,37,759,180,49020
HHS Regions,Region 10,2009,25,1.9890299999999999,1.73711,61,,15.0,48,,3,127,38,7311
HHS Regions,Region 1,2009,26,0.792866,0.8976120000000001,37,,52.0,54,,7,150,81,16711
HHS Regions,Region 2,2009,26,2.89735,2.10398,637,,566.0,653,,76,1932,62,91826
HHS Regions,Region 3,2009,26,1.6062299999999998,1.77961,222,,529.0,554,,79,1384,149,77770
HHS Regions,Region 4,2009,26,1.29447,1.77995,573,,264.0,702,,37,1576,287,88542
HHS Regions,Region 5,2009,26,0.749516,1.01623,207,,144.0,237,,30,618,191,60813
HHS Regions,Region 6,2009,26,0.990339,1.1188200000000001,172,,179.0,252,,63,666,146,59527
HHS Regions,Region 7,2009,26,0.299792,0.40974799999999995,15,,8.0,13,,2,38,51,9274
HHS Regions,Region 8,2009,26,0.919024,0.8613430000000001,20,,98.0,77,,30,225,61,26122
HHS Regions,Region 9,2009,26,2.67887,1.8776599999999999,226,,158.0,324,,33,741,174,39464
HHS Regions,Region 10,2009,26,1.6644700000000001,1.57859,36,,25.0,27,,4,92,35,5828
HHS Regions,Region 1,2009,27,0.51783,0.6504840000000001,21,,45.0,53,,4,123,83,18909
HHS Regions,Region 2,2009,27,2.08732,1.58154,449,,415.0,501,,52,1417,59,89596
HHS Regions,Region 3,2009,27,1.3757700000000002,1.46622,183,,485.0,431,,56,1155,150,78774
HHS Regions,Region 4,2009,27,1.30512,1.34564,368,,254.0,605,,41,1268,293,94230
HHS Regions,Region 5,2009,27,0.712151,0.8875350000000001,207,,151.0,208,,34,600,194,67603
HHS Regions,Region 6,2009,27,1.4504,1.6673,199,,169.0,240,,54,662,140,39705
HHS Regions,Region 7,2009,27,0.30394099999999996,0.40393,13,,9.0,13,,2,37,49,9160
HHS Regions,Region 8,2009,27,0.558071,0.48407700000000004,8,,76.0,47,,9,140,61,28921
HHS Regions,Region 9,2009,27,2.58921,1.73322,213,,201.0,356,,39,809,180,46676
HHS Regions,Region 10,2009,27,1.22613,1.11174,40,,10.0,27,,2,79,37,7106
HHS Regions,Region 1,2009,28,0.410307,0.485462,23,,34.0,31,,5,93,79,19157
HHS Regions,Region 2,2009,28,1.71165,1.22602,376,,275.0,377,,43,1071,57,87356
HHS Regions,Region 3,2009,28,1.4155,1.3781,166,,424.0,353,,54,997,145,72346
HHS Regions,Region 4,2009,28,1.25685,1.44347,365,,306.0,770,,30,1471,311,101907
HHS Regions,Region 5,2009,28,0.674696,0.8385389999999999,206,,152.0,172,,23,553,188,65948
HHS Regions,Region 6,2009,28,0.932089,1.1490799999999999,194,,211.0,232,,50,687,143,59787
HHS Regions,Region 7,2009,28,0.40852,0.5753739999999999,16,,6.0,27,,1,50,48,8690
HHS Regions,Region 8,2009,28,0.364254,0.370758,14,,53.0,47,,3,117,62,31557
HHS Regions,Region 9,2009,28,3.20742,1.76118,211,,217.0,404,,27,859,180,48774
HHS Regions,Region 10,2009,28,0.723726,0.9504610000000001,10,,30.0,24,,2,66,35,6944
HHS Regions,Region 1,2009,29,0.38972199999999996,0.427573,19,,30.0,25,,8,82,78,19178
HHS Regions,Region 2,2009,29,1.35435,1.13905,348,,303.0,329,,28,1008,61,88495
HHS Regions,Region 3,2009,29,1.29529,1.21999,159,,364.0,350,,57,930,148,76230
HHS Regions,Region 4,2009,29,1.33762,1.5451700000000002,434,,362.0,719,,51,1566,311,101348
HHS Regions,Region 5,2009,29,0.65522,0.784682,194,,124.0,188,,21,527,189,67161
HHS Regions,Region 6,2009,29,0.952242,1.10812,194,,180.0,260,,20,654,138,59019
HHS Regions,Region 7,2009,29,0.44919499999999996,0.686253,20,,8.0,32,,4,64,46,9326
HHS Regions,Region 8,2009,29,0.255997,0.24787800000000001,10,,39.0,18,,6,73,62,29450
HHS Regions,Region 9,2009,29,2.1042400000000003,1.56108,213,,178.0,333,,33,757,182,48492
HHS Regions,Region 10,2009,29,1.14402,1.40364,17,,23.0,31,,3,74,33,5272
HHS Regions,Region 1,2009,30,0.315146,0.385137,20,,24.0,23,,4,71,79,18435
HHS Regions,Region 2,2009,30,1.3527799999999999,1.0619100000000001,313,,246.0,320,,46,925,55,87107
HHS Regions,Region 3,2009,30,1.4444299999999999,1.14921,158,,346.0,352,,48,904,148,78663
HHS Regions,Region 4,2009,30,1.4318899999999999,1.66087,414,,381.0,726,,55,1576,315,94890
HHS Regions,Region 5,2009,30,0.6380319999999999,0.788081,183,,143.0,172,,32,530,191,67252
HHS Regions,Region 6,2009,30,1.16424,1.6073899999999999,156,,124.0,196,,55,531,139,33035
HHS Regions,Region 7,2009,30,0.496544,0.5780350000000001,25,,9.0,18,,2,54,46,9342
HHS Regions,Region 8,2009,30,0.398138,0.403947,7,,66.0,35,,23,131,62,32430
HHS Regions,Region 9,2009,30,2.13408,1.3302,210,,208.0,313,,27,758,182,56984
HHS Regions,Region 10,2009,30,0.766981,1.3957700000000002,33,,28.0,44,,2,107,37,7666
HHS Regions,Region 1,2009,31,0.293901,0.350148,16,,16.0,21,,6,59,78,16850
HHS Regions,Region 2,2009,31,1.26668,1.0816700000000001,336,,265.0,297,,42,940,55,86903
HHS Regions,Region 3,2009,31,1.1181,1.12889,156,,369.0,332,,61,918,154,81319
HHS Regions,Region 4,2009,31,1.51387,1.7126700000000001,513,,292.0,668,,51,1524,293,88984
HHS Regions,Region 5,2009,31,0.68269,0.875865,221,,142.0,197,,30,590,189,67362
HHS Regions,Region 6,2009,31,0.750677,0.8380299999999999,147,,156.0,185,,19,507,136,60499
HHS Regions,Region 7,2009,31,0.39763200000000004,0.531116,14,,15.0,15,,2,46,47,8661
HHS Regions,Region 8,2009,31,0.259684,0.25009699999999996,9,,31.0,34,,3,77,62,30788
HHS Regions,Region 9,2009,31,2.23619,1.65648,220,,207.0,314,,48,789,179,47631
HHS Regions,Region 10,2009,31,0.928919,0.9910030000000001,19,,37.0,19,,1,76,37,7669
HHS Regions,Region 1,2009,32,0.196452,0.267705,7,,15.0,21,,1,44,74,16436
HHS Regions,Region 2,2009,32,1.20468,1.09774,346,,276.0,304,,43,969,56,88272
HHS Regions,Region 3,2009,32,1.07154,1.05115,129,,363.0,300,,64,856,156,81435
HHS Regions,Region 4,2009,32,1.47432,1.9618900000000001,521,,372.0,863,,48,1804,299,91952
HHS Regions,Region 5,2009,32,0.693279,0.8437610000000001,198,,155.0,200,,35,588,188,69688
HHS Regions,Region 6,2009,32,0.8912549999999999,1.00262,154,,162.0,259,,38,613,130,61140
HHS Regions,Region 7,2009,32,0.476854,0.771108,23,,24.0,31,,1,79,50,10245
HHS Regions,Region 8,2009,32,0.27042,0.282306,10,,45.0,34,,4,93,66,32943
HHS Regions,Region 9,2009,32,2.1335599999999997,1.5922,227,,195.0,278,,28,728,179,45723
HHS Regions,Region 10,2009,32,1.0604200000000001,1.2584,30,,39.0,31,,3,103,36,8185
HHS Regions,Region 1,2009,33,0.371016,0.465896,22,,23.0,25,,5,75,71,16098
HHS Regions,Region 2,2009,33,1.07684,1.0810600000000001,369,,247.0,316,,41,973,55,90004
HHS Regions,Region 3,2009,33,1.2498200000000002,1.14539,177,,383.0,332,,74,966,157,84338
HHS Regions,Region 4,2009,33,2.5001700000000002,3.0908700000000002,802,,607.0,1979,,48,3436,331,111166
HHS Regions,Region 5,2009,33,0.625927,0.808397,201,,160.0,188,,34,583,191,72118
HHS Regions,Region 6,2009,33,1.7016900000000001,2.57385,310,,440.0,858,,145,1753,148,68108
HHS Regions,Region 7,2009,33,1.06619,1.0182799999999999,26,,9.0,80,,2,117,49,11490
HHS Regions,Region 8,2009,33,0.32513000000000003,0.33753099999999997,8,,44.0,43,,9,104,63,30812
HHS Regions,Region 9,2009,33,2.19652,1.58694,237,,212.0,342,,37,828,185,52176
HHS Regions,Region 10,2009,33,0.604434,1.2445700000000002,15,,43.0,47,,1,106,36,8517
HHS Regions,Region 1,2009,34,0.6191810000000001,0.533529,47,,13.0,37,,5,102,80,19118
HHS Regions,Region 2,2009,34,1.3378,1.2665899999999999,435,,283.0,412,,37,1167,59,92137
HHS Regions,Region 3,2009,34,1.32914,1.22312,151,,446.0,414,,51,1062,169,86827
HHS Regions,Region 4,2009,34,4.18772,4.83533,1207,,924.0,3947,,81,6159,337,127375
HHS Regions,Region 5,2009,34,0.8252079999999999,1.0037200000000002,216,,169.0,364,,29,778,190,77512
HHS Regions,Region 6,2009,34,3.37151,4.426080000000001,506,,735.0,1794,,189,3224,147,72841
HHS Regions,Region 7,2009,34,4.70044,4.30201,48,,54.0,533,,6,641,52,14900
HHS Regions,Region 8,2009,34,0.45730600000000005,0.45440200000000003,15,,51.0,74,,4,144,63,31690
HHS Regions,Region 9,2009,34,2.32098,1.6418400000000002,232,,225.0,447,,36,940,184,57253
HHS Regions,Region 10,2009,34,3.40191,3.6597199999999996,26,,77.0,231,,5,339,39,9263
HHS Regions,Region 1,2009,35,0.784916,0.6956859999999999,12,,30.0,97,,5,144,84,20699
HHS Regions,Region 2,2009,35,2.6895700000000002,1.58628,394,,437.0,555,,40,1426,53,89896
HHS Regions,Region 3,2009,35,1.70022,1.58887,206,,413.0,634,,65,1318,169,82952
HHS Regions,Region 4,2009,35,6.44411,7.53764,1726,,1463.0,6847,,236,10272,353,136276
HHS Regions,Region 5,2009,35,1.80433,1.9201400000000002,295,,313.0,932,,43,1583,202,82442
HHS Regions,Region 6,2009,35,4.70666,7.71391,579,,808.0,2520,,75,3982,144,51621
HHS Regions,Region 7,2009,35,4.14099,3.7913300000000003,58,,27.0,427,,4,516,55,13610
HHS Regions,Region 8,2009,35,0.731793,0.8782399999999999,34,,113.0,158,,26,331,73,37689
HHS Regions,Region 9,2009,35,2.9201200000000003,2.7814799999999997,379,,300.0,675,,43,1397,187,50225
HHS Regions,Region 10,2009,35,4.53407,4.44989,30,,78.0,269,,4,381,38,8562
HHS Regions,Region 1,2009,36,0.883805,0.87534,14,,24.0,133,,3,174,85,19878
HHS Regions,Region 2,2009,36,4.10422,1.94525,392,,493.0,845,,45,1775,59,91248
HHS Regions,Region 3,2009,36,2.95037,2.3516,298,,626.0,1168,,67,2159,176,91810
HHS Regions,Region 4,2009,36,6.770510000000001,7.62763,1795,,1627.0,6341,,143,9906,343,129870
HHS Regions,Region 5,2009,36,2.3990400000000003,2.54782,422,,440.0,1233,,55,2150,211,84386
HHS Regions,Region 6,2009,36,5.50065,6.86247,615,,741.0,1949,,62,3367,136,49064
HHS Regions,Region 7,2009,36,4.4800699999999996,3.9926699999999995,71,,76.0,459,,4,610,60,15278
HHS Regions,Region 8,2009,36,1.27128,1.44503,56,,85.0,261,,81,483,70,33425
HHS Regions,Region 9,2009,36,3.37411,3.09688,375,,326.0,741,,55,1497,185,48339
HHS Regions,Region 10,2009,36,4.1737,5.5675099999999995,49,,109.0,277,,5,440,42,7903
HHS Regions,Region 1,2009,37,1.14757,1.3859700000000001,17,,26.0,302,,5,350,87,25253
HHS Regions,Region 2,2009,37,3.25209,1.92409,433,,442.0,909,,44,1828,56,95006
HHS Regions,Region 3,2009,37,3.58655,2.93282,311,,923.0,1657,,70,2961,177,100961
HHS Regions,Region 4,2009,37,6.50293,6.665139999999999,1697,,1640.0,6413,,173,9923,357,148879
HHS Regions,Region 5,2009,37,2.36773,2.46833,424,,494.0,1342,,47,2307,210,93464
HHS Regions,Region 6,2009,37,7.2739199999999995,8.894810000000001,913,,1309.0,2708,,212,5142,143,57809
HHS Regions,Region 7,2009,37,5.1218699999999995,4.68694,73,,134.0,436,,9,652,56,13911
HHS Regions,Region 8,2009,37,1.8823299999999998,2.03031,90,,208.0,452,,27,777,70,38270
HHS Regions,Region 9,2009,37,3.6128699999999996,3.17463,415,,382.0,888,,58,1743,182,54904
HHS Regions,Region 10,2009,37,3.5694800000000004,4.14424,72,,110.0,219,,7,408,42,9845
HHS Regions,Region 1,2009,38,1.4646,1.7382,22,,74.0,383,,7,486,89,27960
HHS Regions,Region 2,2009,38,2.9214,2.1198099999999998,588,,513.0,973,,59,2133,56,100622
HHS Regions,Region 3,2009,38,3.98392,3.50072,399,,1069.0,1792,,89,3349,170,95666
HHS Regions,Region 4,2009,38,5.90319,6.237080000000001,1592,,1441.0,5345,,161,8539,332,136907
HHS Regions,Region 5,2009,38,2.27011,2.48022,445,,459.0,1312,,63,2279,209,91887
HHS Regions,Region 6,2009,38,7.65389,8.34848,683,,786.0,1864,,111,3444,131,41253
HHS Regions,Region 7,2009,38,4.94459,5.24806,113,,192.0,606,,22,933,60,17778
HHS Regions,Region 8,2009,38,2.38801,2.54914,125,,271.0,550,,28,974,71,38209
HHS Regions,Region 9,2009,38,3.35278,3.68733,419,,327.0,1026,,38,1810,156,49087
HHS Regions,Region 10,2009,38,4.7104,5.57449,76,,120.0,301,,10,507,39,9095
HHS Regions,Region 1,2009,39,1.51308,1.61863,33,,62.0,347,,5,447,90,27616
HHS Regions,Region 2,2009,39,2.49398,2.01373,564,,515.0,767,,58,1904,57,94551
HHS Regions,Region 3,2009,39,4.02071,4.0346400000000004,466,,1084.0,1933,,95,3578,172,88682
HHS Regions,Region 4,2009,39,6.225,6.1642,1539,,1487.0,5268,,152,8446,345,137017
HHS Regions,Region 5,2009,39,2.44232,2.87885,528,,479.0,1388,,72,2467,200,85694
HHS Regions,Region 6,2009,39,9.45473,9.8659,926,,1220.0,3138,,72,5356,137,54288
HHS Regions,Region 7,2009,39,4.72641,5.1567099999999995,166,,185.0,633,,18,1002,61,19431
HHS Regions,Region 8,2009,39,4.06079,4.14733,173,,432.0,964,,40,1609,70,38796
HHS Regions,Region 9,2009,39,4.997809999999999,4.63198,469,,449.0,1370,,43,2331,156,50324
HHS Regions,Region 10,2009,39,6.86638,7.7443100000000005,110,,177.0,483,,9,779,43,10059
HHS Regions,Region 1,2009,40,1.6257,1.63829,77,111.0,,421,36.0,20,665,133,40591
HHS Regions,Region 2,2009,40,2.16161,2.04807,696,472.0,,998,154.0,82,2402,187,117281
HHS Regions,Region 3,2009,40,6.07434,5.82762,861,1411.0,,3750,306.0,117,6445,208,110594
HHS Regions,Region 4,2009,40,6.021319999999999,6.32149,2369,1731.0,,6579,383.0,151,11213,457,177379
HHS Regions,Region 5,2009,40,4.04076,4.4292300000000004,938,769.0,,2985,183.0,93,4968,281,112164
HHS Regions,Region 6,2009,40,12.8257,11.9249,2304,1342.0,,4694,576.0,200,9116,209,76445
HHS Regions,Region 7,2009,40,6.895460000000001,7.1418800000000005,373,437.0,,1677,80.0,35,2602,126,36433
HHS Regions,Region 8,2009,40,6.98578,6.85796,623,1067.0,,2663,271.0,82,4706,140,68621
HHS Regions,Region 9,2009,40,5.9505,4.87395,824,900.0,,2669,201.0,104,4698,249,96390
HHS Regions,Region 10,2009,40,7.20869,8.25278,237,314.0,,970,65.0,19,1605,66,19448
HHS Regions,Region 1,2009,41,2.5068,2.42389,146,132.0,,574,47.0,31,930,145,38368
HHS Regions,Region 2,2009,41,3.2885400000000002,2.49539,777,474.0,,1272,155.0,67,2745,195,110003
HHS Regions,Region 3,2009,41,7.127960000000001,7.866060000000001,1239,1953.0,,5415,458.0,174,9239,226,117454
HHS Regions,Region 4,2009,41,5.3166199999999995,5.59716,2405,1567.0,,5808,429.0,143,10352,464,184951
HHS Regions,Region 5,2009,41,5.93344,6.42619,1289,1137.0,,4367,310.0,121,7224,281,112415
HHS Regions,Region 6,2009,41,13.3822,13.175999999999998,2563,1378.0,,4499,417.0,170,9027,213,68511
HHS Regions,Region 7,2009,41,10.2902,10.3968,586,610.0,,2503,126.0,53,3878,128,37300
HHS Regions,Region 8,2009,41,9.74762,10.1644,1000,1597.0,,4092,419.0,93,7201,148,70845
HHS Regions,Region 9,2009,41,7.2235,6.1153,1226,1127.0,,3033,349.0,147,5882,268,96185
HHS Regions,Region 10,2009,41,9.22531,9.6085,296,296.0,,1022,90.0,14,1718,66,17880
HHS Regions,Region 1,2009,42,4.46761,4.51895,169,194.0,,1434,56.0,30,1883,146,41669
HHS Regions,Region 2,2009,42,5.72272,3.80355,1145,701.0,,2683,177.0,74,4780,207,125672
HHS Regions,Region 3,2009,42,10.2234,12.0164,2277,3362.0,,9385,692.0,212,15928,242,132552
HHS Regions,Region 4,2009,42,4.88023,5.25304,2357,1510.0,,5416,381.0,150,9814,466,186825
HHS Regions,Region 5,2009,42,9.06808,9.31438,1947,1761.0,,6946,463.0,152,11269,286,120985
HHS Regions,Region 6,2009,42,11.3106,10.8968,2293,1130.0,,3801,374.0,149,7747,205,71094
HHS Regions,Region 7,2009,42,11.3129,11.267000000000001,700,746.0,,2766,140.0,57,4409,130,39132
HHS Regions,Region 8,2009,42,9.50475,9.97915,1099,1902.0,,3686,470.0,118,7275,150,72902
HHS Regions,Region 9,2009,42,5.95442,4.50565,933,779.0,,2377,211.0,104,4404,265,97744
HHS Regions,Region 10,2009,42,8.57669,8.67992,267,314.0,,870,84.0,24,1559,65,17961
HHS Regions,Region 1,2009,43,6.21051,7.128480000000001,301,229.0,,2581,81.0,30,3222,148,45199
HHS Regions,Region 2,2009,43,7.9600100000000005,4.9092199999999995,1381,913.0,,3716,234.0,83,6327,203,128880
HHS Regions,Region 3,2009,43,10.5327,12.3005,2570,3779.0,,9152,777.0,248,16526,246,134352
HHS Regions,Region 4,2009,43,4.91161,5.2302599999999995,2540,1430.0,,5129,390.0,151,9640,466,184312
HHS Regions,Region 5,2009,43,8.83227,9.05224,1835,1842.0,,6696,428.0,158,10959,292,121064
HHS Regions,Region 6,2009,43,9.20699,8.80659,1940,966.0,,2460,279.0,164,5809,204,65962
HHS Regions,Region 7,2009,43,8.29833,8.25413,593,582.0,,1762,144.0,54,3135,133,37981
HHS Regions,Region 8,2009,43,7.113060000000001,7.7495899999999995,792,1294.0,,2390,330.0,96,4902,147,63255
HHS Regions,Region 9,2009,43,6.49845,4.609780000000001,997,852.0,,2336,336.0,127,4648,263,100829
HHS Regions,Region 10,2009,43,7.16465,7.3006,225,279.0,,638,84.0,17,1243,65,17026
HHS Regions,Region 1,2009,44,9.68812,9.8235,524,313.0,,3726,99.0,41,4703,152,47875
HHS Regions,Region 2,2009,44,8.12233,4.937130000000001,1589,893.0,,3468,225.0,88,6263,207,126855
HHS Regions,Region 3,2009,44,8.320039999999999,9.03707,2044,2836.0,,5625,625.0,239,11369,251,125804
HHS Regions,Region 4,2009,44,4.39153,4.6249199999999995,2393,1304.0,,4256,387.0,149,8489,465,183549
HHS Regions,Region 5,2009,44,7.53863,7.684489999999999,1624,1475.0,,5138,378.0,161,8776,290,114204
HHS Regions,Region 6,2009,44,6.698230000000001,6.64084,1671,954.0,,2575,285.0,121,5606,220,84417
HHS Regions,Region 7,2009,44,7.1229,6.95149,463,454.0,,1512,87.0,45,2561,132,36841
HHS Regions,Region 8,2009,44,5.6242,6.28939,759,1134.0,,1875,310.0,93,4171,145,66318
HHS Regions,Region 9,2009,44,6.30788,4.39039,939,722.0,,2261,219.0,119,4260,272,97030
HHS Regions,Region 10,2009,44,5.127330000000001,4.95403,155,165.0,,424,57.0,18,819,63,16532
HHS Regions,Region 1,2009,45,7.47055,7.5034600000000005,489,386.0,,2366,92.0,32,3365,148,44846
HHS Regions,Region 2,2009,45,6.53337,4.733280000000001,1795,1054.0,,2944,246.0,96,6135,209,129614
HHS Regions,Region 3,2009,45,5.61559,6.25911,1404,1968.0,,3367,553.0,183,7475,252,119426
HHS Regions,Region 4,2009,45,3.61955,3.92458,2101,1153.0,,3324,320.0,150,7048,464,179586
HHS Regions,Region 5,2009,45,5.3562199999999995,5.6156,1301,1159.0,,3409,320.0,145,6334,296,112793
HHS Regions,Region 6,2009,45,6.4233400000000005,6.09713,1296,633.0,,1908,231.0,115,4183,209,68606
HHS Regions,Region 7,2009,45,5.00399,4.8487800000000005,347,308.0,,908,97.0,49,1709,128,35246
HHS Regions,Region 8,2009,45,3.47727,3.76913,479,744.0,,950,191.0,81,2445,143,64869
HHS Regions,Region 9,2009,45,5.13625,3.6621900000000003,818,605.0,,1626,216.0,117,3382,275,92349
HHS Regions,Region 10,2009,45,3.9761599999999997,3.8382400000000003,121,164.0,,310,48.0,10,653,67,17013
HHS Regions,Region 1,2009,46,4.902909999999999,4.96028,397,291.0,,1418,108.0,59,2273,155,45824
HHS Regions,Region 2,2009,46,4.76768,3.9304099999999997,1676,841.0,,2213,204.0,86,5020,201,127722
HHS Regions,Region 3,2009,46,3.85135,4.107,1056,1244.0,,2072,318.0,128,4818,249,117312
HHS Regions,Region 4,2009,46,3.20094,3.46671,2011,1016.0,,2768,303.0,114,6212,460,179190
HHS Regions,Region 5,2009,46,3.63265,3.8366,1037,816.0,,1967,220.0,115,4155,288,108299
HHS Regions,Region 6,2009,46,5.81343,5.52462,1239,546.0,,1425,200.0,92,3502,204,63389
HHS Regions,Region 7,2009,46,2.90064,2.94778,214,216.0,,462,51.0,41,984,127,33381
HHS Regions,Region 8,2009,46,2.5058700000000003,2.6452299999999997,358,403.0,,637,148.0,70,1616,138,61091
HHS Regions,Region 9,2009,46,4.57306,3.4403900000000003,901,681.0,,1475,261.0,170,3488,274,101384
HHS Regions,Region 10,2009,46,2.91197,2.83208,90,109.0,,215,30.0,8,452,61,15960
HHS Regions,Region 1,2009,47,2.8278,3.1036,192,168.0,,420,50.0,31,861,151,27742
HHS Regions,Region 2,2009,47,4.1736,4.02605,1785,640.0,,1629,198.0,82,4334,200,107649
HHS Regions,Region 3,2009,47,3.0712200000000003,3.2876300000000005,740,785.0,,1000,229.0,114,2868,245,87236
HHS Regions,Region 4,2009,47,2.97643,3.39415,1834,734.0,,1589,236.0,124,4517,455,133082
HHS Regions,Region 5,2009,47,2.6657599999999997,2.9472400000000003,693,488.0,,895,151.0,88,2315,281,78548
HHS Regions,Region 6,2009,47,4.38152,4.56324,1080,440.0,,970,164.0,86,2740,214,60045
HHS Regions,Region 7,2009,47,2.65042,2.53724,197,145.0,,262,37.0,37,678,131,26722
HHS Regions,Region 8,2009,47,2.06524,2.21395,275,298.0,,383,92.0,46,1094,141,49414
HHS Regions,Region 9,2009,47,5.29253,3.91681,870,609.0,,1008,225.0,158,2870,267,73274
HHS Regions,Region 10,2009,47,2.3877099999999998,2.2235099999999997,50,71.0,,81,24.0,5,231,61,10389
